id	N	mean	sd	se	sentence	task	reference
CO-01-R0577	20	3.05	1.731290969	0.38712843	Coglieva le tendenze collettive, i segnali del futuro.	complexity	Brunato et al., 2018
CO-01-R0578	20	1.65	1.424411236	0.318508035	Michelangelo Lamberti, 30 anni, geometra lecchese:	complexity	Brunato et al., 2018
CO-01-R0579	20	4	1.55597321	0.347926187	Al centro della battaglia della Fossey, che prima di esservi uccisa dedicò vent'anni a questa zona africana, c'era il grande problema della conservazione ambientale.	complexity	Brunato et al., 2018
CO-01-R0580	20	4.15	1.460893742	0.326665772	Oggi mi pare sia giusto pensare in termini ordinari anche all'''uscita'' del collaboratore dal sistema di protezione ''.	complexity	Brunato et al., 2018
CO-01-R0581	20	4.25	2.149051198	0.480542457	Rota auspica un rapido ritorno alla pace, che - a suo parere - consentirebbe di discutere con maggior serenità e fermezza i problemi della minoranza:	complexity	Brunato et al., 2018
CO-01-R0582	20	1.6	0.820782682	0.183532587	''proprio come il cinema di Moretti?''.	complexity	Brunato et al., 2018
CO-01-R0583	20	3.1	1.682729612	0.37626978	Dopo 40 giorni di protesta per il crollo delle' piramidi' finanziarie, l'Albania è passata dal lancio dei sassi alle mitragliatrici.	complexity	Brunato et al., 2018
CO-01-R0584	20	5.5	1.317893055	0.294689846	Roosevelt ci veniva regolarmente e, a tutt'oggi, alcune società di assicurazione, prima di stipulare una polizza - vita, cominciano a esigere un accreditatissimo ''stato di salute Mayo''.	complexity	Brunato et al., 2018
CO-01-R0585	20	2.4	1.569445091	0.350938591	dopo Knin, l'Albania, e poi la Slovenia.	complexity	Brunato et al., 2018
CO-01-R0586	20	4.55	2.038446261	0.455810441	È lì che è possibile ammirare, su un tavolo rotondo, uno splendido grande centro, eseguito all'uncinetto, con medaglioni di seta ricamati a piccolo punto.	complexity	Brunato et al., 2018
CO-01-R0587	20	1.9	1.447320573	0.323630719	Sono un centinaio gli italiani spediti al fronte.	complexity	Brunato et al., 2018
CO-01-R0588	20	3.1	1.83245593	0.409749603	nello Zaire era arrivato per la prima volta martedì scorso, assieme al capo cantiere Tarcisio Cattaneo, 45 anni, di Calolziocorte.	complexity	Brunato et al., 2018
CO-01-R0589	20	3.5	1.468977446	0.328473343	si vive in un clima infernale e la sera nessuno si sogna di uscire per le strade di Goma, ma a noi non erano mai giunte minacce dirette.	complexity	Brunato et al., 2018
CO-01-R0590	20	4.9	1.586124041	0.354668118	L'Albania ha con la comunità internazionale un rapporto difficile, eredità di anni di comunismo e di quella particolare politica di isolamento dall'estero seguita per decenni dal regime di Enver Hoxha.	complexity	Brunato et al., 2018
CO-01-R0591	20	1.6	0.994722918	0.222426806	Immagini dal ritiro della Lazio a Roccaraso.	complexity	Brunato et al., 2018
CO-01-R0592	20	4.35	1.954078057	0.436945137	Fluido ''Bi-Fluide Thermo Amincissant'' di Jeanne Piaubert.	complexity	Brunato et al., 2018
CO-01-R0593	20	2.35	1.424411236	0.318508035	La verità è che la televisione imbonisce le folle:	complexity	Brunato et al., 2018
CO-01-R0594	20	4.45	1.731290969	0.38712843	E perfino lui, Franco Modigliani, che negli ultimi mesi non ha certo lesinato alla nostra classe politica e di governo moniti severissimi, oggi vede rosa.	complexity	Brunato et al., 2018
CO-01-R0595	20	2.8	1.472555959	0.329273523	Nella foto grande: Saverio Pallucca (con la tuta rossa e nera) prima della partenza.	complexity	Brunato et al., 2018
CO-01-R0596	20	3.05	1.571958216	0.351500543	Alle mie richieste di spiegazioni il casellante mi ha elargito uno sguardo tra l'ironico e il compassionevole.	complexity	Brunato et al., 2018
CO-01-R0597	20	2.95	1.66938375	0.373285555	gli stessi residenti sembrano avere assunto le abitudini ''monacali'' dei pazienti;	complexity	Brunato et al., 2018
CO-01-R0598	20	4.45	1.700619082	0.380269987	Prima di sparire all'interno di un mezzo in partenza dal capolinea, un autista meno diplomatico lancia la sua invettiva contro i passeggeri, a difesa della categoria sotto accusa.	complexity	Brunato et al., 2018
CO-01-R0599	20	4.1	1.651155895	0.369209682	Ebbene, in questi casi, i colleghi dapprima sghignazzano poi, quando la scoperta è riconosciuta da tutti, si convincono che avrebbero benissimo potuto farla loro.	complexity	Brunato et al., 2018
CO-01-R0600	20	2.25	1.019545823	0.227977377	Iammelli, colpito alle gambe e al torace, si trova ricoverato nell'ospedale Cardarelli.	complexity	Brunato et al., 2018
CO-01-R0601	20	3.9	1.483239697	0.331662479	Violenze, suicidi, disoccupazione, inquinamento atmosferico e ora, nella città della ''Madonna che piange'', anche i liquami tra le onde.	complexity	Brunato et al., 2018
CO-01-R0602	20	4.4	1.602629418	0.358358832	Il mito di Allende, più di 14 anni dopo la sua tragica morte, comincia ad affievolirsi anche nella sinistra cilena?	complexity	Brunato et al., 2018
CO-01-R0603	20	3.7	1.657518754	0.370632461	L'importanza della televisione nel calcio estivo è determinata, secondo Vialli, ''dalle esigenze di bilancio delle società''.	complexity	Brunato et al., 2018
CO-01-R0604	20	3.35	1.78517285	0.399176784	Un'intervista pubblicata da ''Epoca'' provoca un terremoto nel Cile di Pinochet.	complexity	Brunato et al., 2018
CO-01-R0605	20	2.7	1.719853115	0.384570848	Foto John Hall / Abbeville Press Inc., New York.	complexity	Brunato et al., 2018
CO-01-R0606	20	2.3	1.031095483	0.230559959	''La volontà dei fratelli Mayo era quella di creare una clinica per poveri.	complexity	Brunato et al., 2018
CO-01-R0607	20	1.8	0.951453182	0.212751399	''La cultura ha bisogno del genio femminile''.	complexity	Brunato et al., 2018
CO-01-R0608	20	3.9	1.744163199	0.390006748	"difesa a quattro, con Fresi libero di inserirsi spesso e Paganin Festa Centofanti da destra a sinistra a occuparsi delle tre teoriche punte avversarie;"	complexity	Brunato et al., 2018
CO-01-R0609	20	3.6	1.391704748	0.311194642	Nel'96 in ventiquattro ore sono state sequestrate 35 barche, una giornata nera che gli scafisti di Valona non hanno mai dimenticato.	complexity	Brunato et al., 2018
CO-01-R0610	20	2.4	1.231174023	0.275298881	Purché i partiti, appunto, ''non si rimettano a litigare''.	complexity	Brunato et al., 2018
CO-01-R0611	20	3.15	2.007223796	0.448828885	Al Settebello l'Otto nazioni di pallanuoto.	complexity	Brunato et al., 2018
CO-01-R0612	20	2.05	1.050062655	0.234801148	Due gol al Boca, in rete anche Brolin.	complexity	Brunato et al., 2018
CO-01-R0613	20	3.5	1.468977446	0.328473343	Successo anche per Frank Lopardo (Alfredo Germont) e Renato Bruson (il padre), subissato di applausi.	complexity	Brunato et al., 2018
CO-01-R0614	20	4.95	1.571958216	0.351500543	dalla fine, per ora ancora imprevedibile e forse sanguinosa, del primo regime democratico dopo i 45 anni di dittatura stalinista simboleggiata da Enver Hoxha.	complexity	Brunato et al., 2018
CO-01-R0615	20	2.85	1.531253357	0.34239866	Ma gli autisti degli autobus cittadini sanno bene che i primi a rimetterci sono loro ''.	complexity	Brunato et al., 2018
CO-01-R0616	20	2.75	1.482352327	0.331464057	Prima di svelare i retroscena di quel patto Fiorini ha atteso cinque anni.	complexity	Brunato et al., 2018
CO-01-R0617	20	4.2	1.735086832	0.38797721	La decisione è giunta inaspettata e ha rappresentato l'ennesimo segnale di crisi della potente holding il cui fallimento rischierebbe di far riesplodere le tensioni latenti in Albania.	complexity	Brunato et al., 2018
CO-01-R0618	20	3.8	1.576137851	0.352435138	Potente e istrionico Stoichkov è andato in gol al 34' del primo tempo finalizzando alla perfezione una combinazione Zola Inzaghi.	complexity	Brunato et al., 2018
CO-01-R0619	20	3.6	1.846761034	0.412948321	una giornata alla memoria di ''Mimminu'', alla quale è stata invitata anche sua moglie Franca.	complexity	Brunato et al., 2018
CO-01-R0620	20	3.6	1.429022485	0.319539142	Oltre una certa velocità c'è poco da premere sull'acceleratore perché la nafta non passa più e il motore si imballa.	complexity	Brunato et al., 2018
CO-01-R0621	20	3	1.622214211	0.362738125	A meno di due anni dalla grave operazione è sceso per le strade di Manhattan, dove ha corso a tempo di record.	complexity	Brunato et al., 2018
CO-01-R0622	20	1.95	1.394538218	0.311828225	Clinica Villalba, via di Roncrìo, 25, Bologna, telefono 051/580495.	complexity	Brunato et al., 2018
CO-01-R0623	20	2.2	1.542383664	0.344887472	Siamo troppo diversi, è una questione di culture, non di religione.	complexity	Brunato et al., 2018
CO-01-R0624	20	2.8	2.067289097	0.462259895	I cinque vengono mostrati ai due ragazzi.	complexity	Brunato et al., 2018
CO-01-R0625	20	3.95	1.820208201	0.407010927	una parte verso Knin, gli altri su Vrlika.	complexity	Brunato et al., 2018
CO-01-R0626	20	2.3	1.080935268	0.241704474	Una guardia è presente in servizio fra le 8 e le 10 ore, di notte e di giorno:	complexity	Brunato et al., 2018
CO-01-R0627	20	4.4	1.667017507	0.372756447	È quindi probabile che, ancora per qualche giorno, tutto dipenderà dalle iniziative dei singoli Paesi e dalla capacità di autocontrollo degli stessi albanesi.	complexity	Brunato et al., 2018
CO-01-R0628	20	2.6	1.095445115	0.244948974	Code - Il record d'incolonnamento spetta alla A / 22, l'autostrada del Brennero:	complexity	Brunato et al., 2018
CO-01-R0629	20	3.9	1.803505359	0.403276058	Nella nazione più povera d'Europa e con un'economia appena avviata a uscire dalle tenebre del sottosviluppo, circolavano capitali ingenti.	complexity	Brunato et al., 2018
CO-01-R0630	20	2.55	1.394538218	0.311828225	La coppia, residente a Milano anche se di origini siciliane, stava trascorrendo un periodo di vacanza.	complexity	Brunato et al., 2018
CO-01-R0631	20	1.5	0.606976979	0.135724179	Hamad Butt è morto nel 1994 a 32 anni.	complexity	Brunato et al., 2018
CO-01-R0632	20	1.8	0.833508753	0.186378223	Le strade di Hannover mostrano i segni della battaglia:	complexity	Brunato et al., 2018
CO-01-R0633	20	4	1.55597321	0.347926187	''Vogliamo stabilire nuove teste di ponte in medicina, ma fondate sul solido ideale dei nostri predecessori.	complexity	Brunato et al., 2018
CO-01-R0634	20	3.7	1.341640786	0.3	Un piano di assistenza (50 - 100 milioni di dollari) cercherà di attutire il crack delle piramidi.	complexity	Brunato et al., 2018
CO-01-R0635	20	3.4	1.465390194	0.327671209	Sarà la malattia di Dario o forse soltanto un po'di stanchezza, ma la Rame non è molto ottimista sul futuro:	complexity	Brunato et al., 2018
CO-01-R0636	20	2.4	1.602629418	0.358358832	Il mare sembrava con le carte in regola.	complexity	Brunato et al., 2018
CO-01-R0637	20	2.7	1.417930293	0.317058852	''Commissario, lei è in pensione... in tutti i sensi, forse?	complexity	Brunato et al., 2018
CO-01-R0638	20	3.05	1.761428846	0.393867464	Tra gli arrestati figurano dirigenti e funzionari regionali, presidenti di cooperative, amministratori e soci di organizzazioni ed unioni di produttori nel settore dell'ortofrutta.	complexity	Brunato et al., 2018
CO-01-R0639	20	4.75	1.712953743	0.383028101	I fanti di marina del battaglione San Marco hanno condotto felicemente a termine quella che i militari definiscono una operazione di' esfiltrazione'.	complexity	Brunato et al., 2018
CO-01-R0640	20	3.7	1.525226472	0.341051007	Non c'è confronto con il vicino campo profughi di ''Shati'', dove anche le più confortevoli baracche in muratura non superano mai gli 8 milioni.	complexity	Brunato et al., 2018
CO-01-R0641	20	1.95	0.825577947	0.184604841	Secondo l'Onu sono 200 mila le persone in fuga (foto Reuter).	complexity	Brunato et al., 2018
CO-01-R0642	20	3.15	1.565247584	0.35	E soltanto nell'ultimo interrogatorio davanti al pubblico ministero Luigi Orsi, Fiorini ha svelato il mistero:	complexity	Brunato et al., 2018
CO-01-R0643	20	3.7	1.625455402	0.363462877	L'allarme è stato dato poco dopo da altri escursionisti alla base della parete ed è stato raccolto dai Catores, le squadre di soccorso alpino della Val Gardena.	complexity	Brunato et al., 2018
CO-01-R0644	20	3.85	1.496487115	0.334624692	Via libera dalla corte dei conti al Dpcm di adozione del piano di interventi.	complexity	Brunato et al., 2018
CO-01-R0645	20	3.5	1.39548143	0.312039134	''Questa volta dovete scrivere bene, basta parlare di inferno della droga e di rapine, qui c'è tanta brava gente''.	complexity	Brunato et al., 2018
CO-01-R0646	20	3.85	1.424411236	0.318508035	Altri fulmini si sono abbattuti nelle stesse ore anche nel Meranese e hanno ferito varie persone, soprattutto nella zona di Malga Saltusio, in Val Passiria.	complexity	Brunato et al., 2018
CO-01-R0647	20	4.35	1.598519051	0.357439726	Il crollo della moneta - nelle ultime settimane ha perso il 30 % sul dollaro - sarebbe il tocco finale per aprire un'altra voragine nei conti dell'Albania.	complexity	Brunato et al., 2018
CO-01-R0648	20	1.65	0.812727701	0.181731439	Spessore di cm 1 - 1, 5 - 2.	complexity	Brunato et al., 2018
CO-01-R0649	20	1.7	0.97872097	0.218848662	Doppio oro, azzurri mondiali nell'atletica.	complexity	Brunato et al., 2018
CO-01-R0650	20	3.65	1.87153188	0.418487251	Un rumore infernale, simile al passaggio di un treno, risuona nei corridoi sotterranei che solcano Rochester.	complexity	Brunato et al., 2018
CO-01-R0651	20	4.3	1.625455402	0.363462877	L'imprudenza della ricercatrice, che nella sua capanna di Karisoke aveva trovato una ragione di vita, si è ripetuta altre volte in questi ultimi anni:	complexity	Brunato et al., 2018
CO-01-R0652	20	1.55	0.998683344	0.223312384	Allarme per la sicurezza del capo dello Stato.	complexity	Brunato et al., 2018
CO-01-R0653	20	2.95	1.538112309	0.343932368	Dai confini con il Montenegro e il Kosovo durante l'embargo è passato di tutto, dalle armi al petrolio.	complexity	Brunato et al., 2018
CO-01-R0654	20	3.05	1.468081455	0.328272993	I genitori del marciatore sono fuori Milano, in campeggio ad Angera, ma hanno subito telefonato.	complexity	Brunato et al., 2018
CO-01-R0655	20	1.8	0.767771896	0.171679015	Farei lo stesso se in campo scendesse la Lucchese ''.	complexity	Brunato et al., 2018
CO-01-R0656	20	1.25	0.444261658	0.099339927	La Banca mondiale in aiuto dell'Albania.	complexity	Brunato et al., 2018
CO-01-R0657	20	2.3	1.341640786	0.3	''Vi daremo le statistiche alla fine'', promettono i generali croati.	complexity	Brunato et al., 2018
CO-01-R0658	20	2.65	1.424411236	0.318508035	Perché alla Camera le ragioni della politica potrebbero avere la meglio su quelle dell'economia.	complexity	Brunato et al., 2018
CO-01-R0659	20	3.5	1.701392618	0.380442955	Naturalmente, si affretta ad aggiungere, è un rischio teorico perché a nessuno salterebbe in testa di passar la notte fuori dai confini.	complexity	Brunato et al., 2018
CO-01-R0660	20	4	1.91942974	0.429197538	Il fatto di ballare allacciati fa del valzer un ''simbolo social - politico'', con un risvolto ''etico - rivoluzionario''.	complexity	Brunato et al., 2018
CO-01-R0661	20	3.25	1.517442447	0.339310446	Ed è stato anche allertato l'elicottero di Aiut Alpin Dolomites, il prezioso velivolo che è specializzato negli interventi in montagna.	complexity	Brunato et al., 2018
CO-01-R0662	20	3.5	1.504379571	0.336389499	Soccorsi inutili anche per Ilde Muller, una signora tedesca di 80 anni, morta il 6 luglio a Santa Marinella a pochi metri dalla riva in uno stabilimento della cittadina.	complexity	Brunato et al., 2018
CO-01-R0663	20	1.85	0.87509398	0.195676963	Cinque i giocatori ammoniti e due espulsi nel finale:	complexity	Brunato et al., 2018
CO-01-R0664	20	2.7	1.260743306	0.281910773	L'antico, il nuovo, l'edificio, la cappella, tutto è Mayo.	complexity	Brunato et al., 2018
CO-01-R0665	20	4.25	2.197486603	0.491372942	Che parli di secessione o di governo, di possibili alleati o di sicuri nemici, Umberto Bossi si trascina dietro un carico di denunce, di epiteti, di indignazione da record italiano.	complexity	Brunato et al., 2018
CO-01-R0666	20	2.95	1.35627198	0.303271634	E proprio sull'aereo, il Milan ha dovuto prendere atto del primo ''caso'' stagionale:	complexity	Brunato et al., 2018
CO-01-R0667	20	2.9	1.803505359	0.403276058	Alla fermata del 36 barrato, in piazza dei Cinquecento, c'è la signora Gina Fogli, 74 anni:	complexity	Brunato et al., 2018
CO-01-R0668	20	3.25	1.482352327	0.331464057	fra Nogarole Rocca e Affi, nel Veronese, il mostruoso serpente d'auto ha raggiunto i 30 chilometri.	complexity	Brunato et al., 2018
CO-01-R0669	20	2.25	1.251315098	0.279802562	Ieri sera è stata conquistata anche Kusturica, al confine con la Bosnia.	complexity	Brunato et al., 2018
